2018-03-22 11:21:07.716000+00:00,ADS-6389,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6427,Front End,10800
2018-03-22 11:21:07.716000+00:00,ADS-6695,Test,10800
2018-03-22 11:21:07.716000+00:00,ADS-6322,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6323,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6324,Backend,27000
2018-03-22 11:21:07.716000+00:00,ADS-6325,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6327,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6328,Backend,7200
2018-03-22 11:21:07.716000+00:00,ADS-6329,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6330,Backend,3600
2018-03-22 11:21:07.716000+00:00,ADS-6331,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6380,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6383,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6419,Front End,14400
2018-03-22 11:21:07.716000+00:00,ADS-6408,Front End,10800
2018-03-22 11:21:07.716000+00:00,ADS-6420,Front End,43200
2018-03-22 11:21:07.716000+00:00,ADS-6422,Front End,7200
2018-03-22 11:21:07.716000+00:00,ADS-6414,Front End,3600
2018-03-22 11:21:07.716000+00:00,ADS-6416,Front End,3600
2018-03-22 11:21:07.716000+00:00,ADS-6417,Front End,10800
2018-03-22 11:21:07.716000+00:00,ADS-6699,Test,72000
2018-03-22 11:21:07.716000+00:00,ADS-5825,,0
2018-03-22 11:21:07.716000+00:00,ADS-6047,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6045,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6046,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6058,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-6064,Test,14400
2018-03-22 11:21:07.716000+00:00,ADS-6233,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6291,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6292,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6295,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6296,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6299,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-5884,Backend,43200
2018-03-22 11:21:07.716000+00:00,ADS-5737,,0
2018-03-22 11:21:07.716000+00:00,ADS-6690,Test,3600
2018-03-22 11:21:07.716000+00:00,ADS-5720,,0
2018-03-22 11:21:07.716000+00:00,ADS-6338,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6504,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-6506,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6519,Test,28800
2018-03-22 11:21:07.716000+00:00,ADS-6498,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6499,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6509,Front End,1800
2018-03-22 11:21:07.716000+00:00,ADS-6522,Test,28800
2018-03-22 11:21:07.716000+00:00,ADS-5713,,0
2018-03-22 11:21:07.716000+00:00,ADS-5714,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6336,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6502,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-6516,Test,7200
2018-03-22 11:21:07.716000+00:00,ADS-5710,,0
2018-03-22 11:21:07.716000+00:00,ADS-5712,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-6343,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6490,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6518,Test,28800
2018-03-22 11:21:07.716000+00:00,ADS-6342,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6507,Front End,3600
2018-03-22 11:21:07.716000+00:00,ADS-6521,Test,28800
2018-03-22 11:21:07.716000+00:00,ADS-5653,,0
2018-03-22 11:21:07.716000+00:00,ADS-6360,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6390,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6361,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6362,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6392,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6526,Test,28800
2018-03-22 11:21:07.716000+00:00,ADS-6627,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-5645,,5280
2018-03-22 11:21:07.716000+00:00,ADS-6374,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6375,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-6376,Test,3600
2018-03-22 11:21:07.716000+00:00,ADS-5422,Test,28800
2018-03-22 11:21:07.716000+00:00,ADS-5425,Front End,43200
2018-03-22 11:21:07.716000+00:00,ADS-5417,Test,3600
2018-03-22 11:21:07.716000+00:00,ADS-5420,Front End,10800
2018-03-22 11:21:07.716000+00:00,ADS-5408,,0
2018-03-22 11:21:07.716000+00:00,ADS-5409,Test,18000
2018-03-22 11:21:07.716000+00:00,ADS-5412,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-5414,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-5740,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6088,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-5941,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-5940,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6441,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6512,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-6603,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-6604,Backend,0
2018-03-22 11:21:07.716000+00:00,ADS-5314,,0
2018-03-22 11:21:07.716000+00:00,ADS-5317,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-5318,Front End,0
2018-03-22 11:21:07.716000+00:00,ADS-5939,Test,7200
2018-03-22 11:21:07.716000+00:00,ADS-5303,Front End,7200
2018-03-22 11:21:07.716000+00:00,ADS-5304,Front End,7200
2018-03-22 11:21:07.716000+00:00,ADS-5326,Test,7200
2018-03-22 11:21:07.716000+00:00,ADS-5257,Front End,21600
2018-03-22 11:21:07.716000+00:00,ADS-5325,Test,7200
2018-03-22 11:21:07.716000+00:00,ADS-5300,Front End,43200
2018-03-22 11:21:07.716000+00:00,ADS-5324,Test,21600
2018-03-22 11:21:07.716000+00:00,ADS-5226,Front End,21600
2018-03-22 11:21:07.716000+00:00,ADS-5323,Test,14400
2018-03-22 11:21:07.716000+00:00,ADS-6738,Backend,14400
2018-03-22 11:21:07.716000+00:00,ADS-6739,Backend,21600
2018-03-22 11:21:07.716000+00:00,ADS-6740,Backend,7200
2018-03-22 11:21:07.716000+00:00,ADS-6741,Backend,10800
2018-03-23 07:14:39.186000+11:00,ADS-6681,Backend,-900
2018-03-23 07:39:12.270000+11:00,ADS-6759,Backend,7200
2018-03-23 07:43:57.507000+11:00,ADS-6759,Backend,-1800
2018-03-23 08:14:55.919000+11:00,ADS-6759,Backend,-1800
2018-03-23 08:59:00.774000+11:00,ADS-6759,Backend,-2700
2018-03-23 08:59:14.994000+11:00,ADS-6759,Backend,-60
2018-03-23 08:59:25.598000+11:00,ADS-6759,Backend,60
2018-03-23 09:49:54.766000+11:00,ADS-6064,Test,-3600
2018-03-23 09:57:28.078000+11:00,ADS-6761,Backend,14400
2018-03-23 10:15:25.065000+11:00,ADS-6759,Backend,-900
2018-03-23 10:17:29.731000+11:00,ADS-6772,Backend,7200
2018-03-23 10:41:36.057000+11:00,ADS-6772,Backend,-3600
2018-03-23 10:41:58.957000+11:00,ADS-6772,Backend,-3600
2018-03-23 10:43:53.325000+11:00,ADS-6681,Backend,-900
2018-03-23 11:01:05.354000+11:00,ADS-6526,Test,-3600
2018-03-23 11:01:26.267000+11:00,ADS-6526,Test,-3600
2018-03-23 11:01:40.861000+11:00,ADS-6526,Test,-3600
2018-03-23 11:02:08.312000+11:00,ADS-6526,Test,-1800
2018-03-23 11:11:21.994000+11:00,ADS-6770,Backend,7200
2018-03-23 11:40:36.261000+11:00,ADS-6507,Front End,-3600
2018-03-23 11:40:55.957000+11:00,ADS-6509,Front End,-1800
2018-03-23 11:41:20.242000+11:00,ADS-6510,Front End,-1800
2018-03-23 11:45:07.478000+11:00,ADS-6770,Backend,-3600
2018-03-23 11:50:54.935000+11:00,ADS-6775,Backend,7200
2018-03-23 11:56:26.526000+11:00,ADS-6770,Backend,-540
2018-03-23 12:16:05.593000+11:00,ADS-6761,Backend,-10800
2018-03-23 12:18:56.854000+11:00,ADS-6761,Backend,-540
2018-03-23 12:20:58.996000+11:00,ADS-6775,Backend,-3600
2018-03-23 12:25:26.843000+11:00,ADS-6775,Backend,-3600
2018-03-23 13:13:49.036000+11:00,ADS-6507,Front End,28800
2018-03-23 13:14:05.904000+11:00,ADS-6507,Front End,-25200
2018-03-23 13:14:16.256000+11:00,ADS-6507,Front End,-3600
2018-03-23 14:00:15.177000+11:00,ADS-6781,Backend,10800
2018-03-23 14:19:41.882000+11:00,ADS-6372,Front End,-1800
2018-03-23 14:21:25.379000+11:00,ADS-6780,Backend,2700
2018-03-23 14:28:56.134000+11:00,ADS-6780,Backend,-1800
2018-03-23 14:53:28.192000+11:00,ADS-6596,Front End,-3600
2018-03-23 15:57:08.990000+11:00,ADS-6785,,7200
2018-03-23 16:03:20.665000+11:00,ADS-6787,Test,14400
2018-03-23 16:04:10.318000+11:00,ADS-6788,Backend,7200
2018-03-23 16:09:47.973000+11:00,ADS-6785,,-7200
2018-03-23 16:23:37.116000+11:00,ADS-6789,Backend,10800
2018-03-23 16:27:36.571000+11:00,ADS-6781,Backend,-7200
2018-03-23 17:04:12.587000+11:00,ADS-5706,,0
2018-03-23 17:04:37.981000+11:00,ADS-5717,,0
2018-03-23 17:05:04.627000+11:00,ADS-6469,,0
2018-03-23 17:45:56.578000+11:00,ADS-6596,Front End,-7200
2018-03-23 17:48:11.890000+11:00,ADS-6780,Backend,-300
2018-03-26 08:07:54.825000+11:00,ADS-6788,Backend,-1800
2018-03-26 08:44:01.772000+11:00,ADS-6781,Backend,-900
2018-03-26 08:47:46.163000+11:00,ADS-6719,Test,-900
2018-03-26 08:48:01.313000+11:00,ADS-6719,Test,-900
2018-03-26 09:40:09.437000+11:00,ADS-6324,Backend,-1800
2018-03-26 09:40:44.302000+11:00,ADS-6324,Backend,-9000
2018-03-26 09:45:24.280000+11:00,ADS-6765,Front End,1800
2018-03-26 09:47:14.902000+11:00,ADS-6324,Backend,3600
2018-03-26 09:48:20.736000+11:00,ADS-6768,Front End,1800
2018-03-26 10:32:46.830000+11:00,ADS-6778,Front End,900
2018-03-26 10:39:04.733000+11:00,ADS-6766,Front End,1800
2018-03-26 10:51:14.452000+11:00,ADS-6805,Front End,1800
2018-03-26 10:54:00.884000+11:00,ADS-6779,Front End,900
2018-03-26 11:00:00.168000+11:00,ADS-6761,Backend,-3060
2018-03-26 11:02:21.776000+11:00,ADS-6765,Front End,-900
2018-03-26 11:02:34.481000+11:00,ADS-6766,Front End,-600
2018-03-26 11:02:46.409000+11:00,ADS-6768,Front End,-900
2018-03-26 11:02:58.783000+11:00,ADS-6778,Front End,-600
2018-03-26 11:03:11.477000+11:00,ADS-6779,Front End,-600
2018-03-26 11:19:46.939000+11:00,ADS-6771,Front End,1800
2018-03-26 11:25:00.366000+11:00,ADS-6771,Front End,-600
2018-03-26 11:25:14.988000+11:00,ADS-6805,Front End,-600
2018-03-26 11:52:20.085000+11:00,ADS-6376,Test,-3600
2018-03-26 11:52:43.377000+11:00,ADS-5645,,-5280
2018-03-26 11:59:21.244000+11:00,ADS-5939,Test,-3600
2018-03-26 11:59:49.263000+11:00,ADS-6780,Backend,-600
2018-03-26 12:33:14.007000+11:00,ADS-6789,Backend,-9000
2018-03-26 12:50:36.460000+11:00,ADS-6444,Front End,-14400
2018-03-26 13:10:44.868000+11:00,ADS-6608,Front End,-10800
2018-03-26 13:31:59.487000+11:00,ADS-6378,Test,-3600
2018-03-26 13:41:01.537000+11:00,ADS-6768,Front End,-900
2018-03-26 14:02:48.468000+11:00,ADS-6781,Backend,-2700
2018-03-26 14:15:04.099000+11:00,ADS-6807,Backend,10800
2018-03-26 14:19:06.004000+11:00,ADS-6765,Front End,-600
2018-03-26 14:19:18.007000+11:00,ADS-6766,Front End,-600
2018-03-26 14:19:40.106000+11:00,ADS-6771,Front End,-600
2018-03-26 14:19:54.980000+11:00,ADS-6805,Front End,-600
2018-03-26 14:20:06.615000+11:00,ADS-6778,Front End,-60
2018-03-26 14:20:19.022000+11:00,ADS-6779,Front End,-300
2018-03-26 14:24:32.794000+11:00,ADS-6789,Backend,-900
2018-03-26 14:25:14.863000+11:00,ADS-6707,Front End,-10800
2018-03-26 14:51:22.981000+11:00,ADS-6770,Backend,-3060
2018-03-26 15:27:49.173000+11:00,ADS-6765,Front End,-300
2018-03-26 15:28:58.027000+11:00,ADS-6766,Front End,-600
2018-03-26 15:57:37.567000+11:00,ADS-6805,Front End,-600
2018-03-26 15:58:08.246000+11:00,ADS-6444,Front End,-600
2018-03-26 15:59:51.966000+11:00,ADS-6771,Front End,-600
2018-03-26 16:01:10.660000+11:00,ADS-5420,Front End,-7200
2018-03-26 16:02:58.189000+11:00,ADS-6818,,3600
2018-03-26 16:05:08.928000+11:00,ADS-6778,Front End,-240
2018-03-26 16:06:26.031000+11:00,ADS-6706,Front End,-3600
2018-03-26 16:09:14.586000+11:00,ADS-6324,Backend,-19800
2018-03-26 16:14:18.256000+11:00,ADS-6064,Test,-60
2018-03-26 16:15:00.648000+11:00,ADS-6064,Test,-10740
2018-03-26 16:23:41.360000+11:00,ADS-6818,,-1800
2018-03-26 16:37:12.297000+11:00,ADS-6809,,7200
2018-03-26 16:52:22.946000+11:00,ADS-6818,,-900
2018-03-26 17:03:23.346000+11:00,ADS-6444,Front End,-6600
2018-03-26 17:05:24.938000+11:00,ADS-5425,Front End,-900
2018-03-27 07:20:26.357000+11:00,ADS-6809,,3600
2018-03-27 08:17:31.234000+11:00,ADS-6809,,-3600
2018-03-27 09:54:30.405000+11:00,ADS-6832,,7200
2018-03-27 10:34:41.631000+11:00,ADS-6372,Front End,-900
2018-03-27 10:49:31.169000+11:00,ADS-6708,Front End,-7200
2018-03-27 11:19:38.990000+11:00,ADS-5420,Front End,-1200
2018-03-27 11:19:48.803000+11:00,ADS-5420,Front End,-2400
2018-03-27 11:24:21.108000+11:00,ADS-6820,Front End,10800
2018-03-27 12:03:29.340000+11:00,ADS-6847,,3600
2018-03-27 12:16:01.206000+11:00,ADS-6847,,-1800
2018-03-27 12:17:34.041000+11:00,ADS-6851,,1800
2018-03-27 12:21:57.042000+11:00,ADS-6820,Front End,-3960
2018-03-27 12:56:15.422000+11:00,ADS-6809,,-7200
2018-03-27 12:57:02.105000+11:00,ADS-6851,,-1200
2018-03-27 12:57:51.921000+11:00,ADS-6851,,-300
2018-03-27 13:06:34.633000+11:00,ADS-6832,,-5400
2018-03-27 14:46:30.037000+11:00,ADS-6861,Backend,10800
2018-03-27 14:52:49.337000+11:00,ADS-6804,Backend,0
2018-03-27 14:53:24.179000+11:00,ADS-6849,Backend,10800
2018-03-27 15:32:15.359000+11:00,ADS-6817,Backend,3600
2018-03-27 15:34:28.005000+11:00,ADS-6861,Backend,-2700
2018-03-27 16:07:58.339000+11:00,ADS-5257,Front End,-3600
2018-03-27 16:52:41.490000+11:00,ADS-6372,Front End,3600
2018-03-27 16:52:56.376000+11:00,ADS-6372,Front End,-2700
2018-03-27 17:19:28.976000+11:00,ADS-6860,Backend,0
2018-03-27 18:35:47.343000+11:00,ADS-6807,Backend,-10800
2018-03-28 09:42:18.858000+11:00,ADS-6849,Backend,-3600
2018-03-28 09:43:01.774000+11:00,ADS-6849,Backend,-3600
2018-03-28 09:49:22.069000+11:00,ADS-6782,Backend,7200
2018-03-28 09:51:47.552000+11:00,ADS-6811,Backend,3600
2018-03-28 09:53:19.957000+11:00,ADS-6324,Backend,60
2018-03-28 09:53:25.415000+11:00,ADS-6809,,60
2018-03-28 10:06:09.636000+11:00,ADS-6882,,1800
2018-03-28 10:57:31.833000+11:00,ADS-6809,,-60
2018-03-28 11:07:45.239000+11:00,ADS-6372,Front End,-3600
2018-03-28 11:29:14.203000+11:00,ADS-6849,Backend,-900
2018-03-28 11:45:00.435000+11:00,ADS-6849,Backend,-540
2018-03-28 12:04:58.046000+11:00,ADS-6782,Backend,-7200
2018-03-28 12:24:24.477000+11:00,ADS-6882,,-1200
2018-03-28 12:24:41.954000+11:00,ADS-6882,,-300
2018-03-28 12:25:20.843000+11:00,ADS-6324,Backend,-60
2018-03-28 12:42:55.629000+11:00,ADS-6811,Backend,-900
2018-03-28 13:08:38.538000+11:00,ADS-6372,Front End,-900
2018-03-28 13:08:54.537000+11:00,ADS-6372,Front End,7200
2018-03-28 13:24:31.873000+11:00,ADS-6328,Backend,-7200
2018-03-28 13:25:09.835000+11:00,ADS-6788,Backend,-5400
2018-03-28 13:36:40.913000+11:00,ADS-6888,,10800
2018-03-28 13:45:29.933000+11:00,ADS-6885,Backend,3600
2018-03-28 14:23:51.269000+11:00,ADS-6885,Backend,-1800
2018-03-28 14:31:57.771000+11:00,ADS-6519,Test,-3600
2018-03-28 14:32:11.536000+11:00,ADS-6519,Test,-3600
2018-03-28 14:55:19.447000+11:00,ADS-6888,,-5400
2018-03-28 15:00:49.247000+11:00,ADS-6888,,-60
2018-03-28 15:50:31.530000+11:00,ADS-6890,Backend,10800
2018-03-28 15:56:45.099000+11:00,ADS-6888,,-1800
2018-03-28 16:18:32.081000+11:00,ADS-6518,Test,-10800
2018-03-28 16:18:43.406000+11:00,ADS-6518,Test,-3600
2018-03-28 16:21:05.528000+11:00,ADS-6518,Test,-1800
2018-03-28 16:21:34.875000+11:00,ADS-6518,Test,-12600
2018-03-28 16:22:38.364000+11:00,ADS-6372,Front End,-7200
2018-03-28 16:23:01.203000+11:00,ADS-6520,Test,-1800
2018-03-28 16:23:12.954000+11:00,ADS-6520,Test,-5400
2018-03-28 16:26:59.217000+11:00,ADS-6817,Backend,-3600
2018-03-28 16:28:32.457000+11:00,ADS-6894,Backend,7200
2018-03-28 16:30:39.790000+11:00,ADS-6519,Test,-7200
2018-03-28 16:42:46.029000+11:00,ADS-6517,Test,-1800
2018-03-28 16:43:14.722000+11:00,ADS-6516,Test,-7200
2018-03-28 16:50:08.015000+11:00,ADS-6890,Backend,-7200
2018-03-28 16:52:03.478000+11:00,ADS-6890,Backend,-300
2018-03-28 17:19:58.850000+11:00,ADS-6727,Backend,-7200
2018-03-28 22:32:37.182000+11:00,ADS-6820,Front End,-60
2018-03-28 22:33:20.065000+11:00,ADS-6847,,-60
2018-03-28 22:35:42.282000+11:00,ADS-6820,Front End,-6780
2018-03-28 22:35:56.102000+11:00,ADS-6847,,-1740
2018-03-29 08:33:27.910000+11:00,ADS-5409,Test,-60
2018-03-29 08:33:52.830000+11:00,ADS-5939,Test,-60
2018-03-29 09:26:26.161000+11:00,ADS-6414,Front End,-1200
2018-03-29 09:34:14.450000+11:00,ADS-6811,Backend,-2700
2018-03-29 10:12:17.243000+11:00,ADS-6808,,14400
2018-03-29 10:19:49.186000+11:00,ADS-5257,Front End,-3600
2018-03-29 10:28:40.779000+11:00,ADS-6508,Backend,10800
2018-03-29 10:36:25.424000+11:00,ADS-6894,Backend,-1800
2018-03-29 11:20:55.341000+11:00,ADS-6683,Ops,-1800
2018-03-29 11:21:59.944000+11:00,ADS-6683,Ops,-1800
2018-03-29 11:31:06.981000+11:00,ADS-6633,,-3600
2018-03-29 11:33:08.301000+11:00,ADS-6890,Backend,-3300
2018-03-29 11:34:25.521000+11:00,ADS-6519,Test,-14400
2018-03-29 12:00:11.874000+11:00,ADS-6885,Backend,-1800
2018-03-29 12:12:02.478000+11:00,ADS-6809,,7200
2018-03-29 13:04:23.172000+11:00,ADS-6809,,-7200
2018-03-29 13:57:54.159000+11:00,ADS-5257,Front End,-7200
2018-03-29 14:12:15.986000+11:00,ADS-6789,Backend,-900
2018-03-29 15:54:43.387000+11:00,ADS-6414,Front End,-2400
2018-03-29 15:57:38.150000+11:00,ADS-6408,Front End,-10800
2018-03-29 15:58:40.415000+11:00,ADS-6417,Front End,-7200
2018-03-29 15:59:06.186000+11:00,ADS-6420,Front End,-4320
2018-03-29 16:06:26.319000+11:00,ADS-6809,,60
2018-03-29 16:06:47.399000+11:00,ADS-6508,Backend,-7200
2018-03-29 16:45:49.039000+11:00,ADS-6508,Backend,-2700
2018-03-29 17:10:56.620000+11:00,ADS-6808,,-14400
2018-04-02 22:30:57.017000+10:00,ADS-6989,Ops,43200
2018-04-02 22:47:39.221000+10:00,ADS-6990,Ops,57600
2018-04-02 23:47:21.639000+10:00,ADS-6991,Backend,57600
2018-04-03 08:09:35.397000+10:00,ADS-6809,,-60
2018-04-03 08:10:19.454000+10:00,ADS-6894,Backend,-60
2018-04-03 08:10:52.472000+10:00,ADS-6894,Backend,-5340
2018-04-03 09:34:07.877000+10:00,ADS-5257,Front End,-7200
2018-04-03 09:34:32.308000+10:00,ADS-5257,Front End,3600
2018-04-03 10:20:09.897000+10:00,ADS-7005,Backend,10800
2018-04-03 11:46:12.824000+10:00,ADS-6849,Backend,-2160
2018-04-03 11:54:05.959000+10:00,ADS-7003,Backend,1800
2018-04-03 11:54:25.899000+10:00,ADS-7003,Backend,-600
2018-04-03 11:56:18.913000+10:00,ADS-7014,Backend,7200
2018-04-03 11:58:22.490000+10:00,ADS-6508,Backend,-900
2018-04-03 12:12:05.463000+10:00,ADS-5257,Front End,3600
2018-04-03 12:16:21.740000+10:00,ADS-6682,Backend,-3600
2018-04-03 13:39:06.943000+10:00,ADS-7008,,7200
2018-04-03 13:48:19.416000+10:00,ADS-5257,Front End,-1200
2018-04-03 13:55:53.643000+10:00,ADS-6682,Backend,-3600
2018-04-03 13:56:00.076000+10:00,ADS-7005,Backend,-10800
2018-04-03 13:59:12.285000+10:00,ADS-7010,Backend,10800
2018-04-03 14:09:11.980000+10:00,ADS-6729,Backend,-7200
